"","pitchuid","date","gameid","pitchno","first_seen_at","last_updated_at","source_raw_id","time","utcdate","utctime","localdatetime","utcdatetime","hometeam","awayteam","stadium","level","league","gameuid","gameforeignid","hometeamforeignid","awayteamforeignid","system","inning","topbottom","outs","balls","strikes","paofinning","pitchofpa","pitcher","pitcherid","pitcherteam","pitcherthrows","pitcherset","batter","batterid","batterteam","batterside","catcher","catcherid","catcherteam","catcherthrows","taggedpitchtype","autopitchtype","pitchcall","relspeed","spinrate","spinaxis","tilt","extension","effectivevelo","relheight","relside","vertrelangle","horzrelangle","inducedvertbreak","horzbreak","vertbreak","pfxx","pfxz","platelocheight","platelocside","zonespeed","vertapprangle","horzapprangle","zonetime","x0","y0","z0","vx0","vy0","vz0","ax0","ay0","az0","pitchtrajectoryxc0","pitchtrajectoryxc1","pitchtrajectoryxc2","pitchtrajectoryyc0","pitchtrajectoryyc1","pitchtrajectoryyc2","pitchtrajectoryzc0","pitchtrajectoryzc1","pitchtrajectoryzc2","taggedhittype","autohittype","exitspeed","angle","direction","distance","hitspinrate","hitspinaxis","hangtime","bearing","positionat110x","positionat110y","positionat110z","lasttrackeddistance","contactpositionx","contactpositiony","contactpositionz","pitchlastmeasuredx","pitchlastmeasuredy","pitchlastmeasuredz","playresult","korbb","outsonplay","runsscored","notes","playid","maxheight","measuredduration","speeddrop","created_at","updated_at"
"13320","c0e19280-174b-11f0-a1dc-4be5f7c13e27",2025-04-11,"20250411-BaggettStadium-1",193,2026-02-03 21:28:01.79699,2026-02-03 21:28:01.79699,7637541,"20:10:56.90",2025-04-12,03:10:56.90,2025-04-12 03:10:56.904141,2025-04-12 03:10:56.904141,"CAL_MUS","HAW_WAR","BaggettStadium","D1","BW","8f27a8a6-971e-42dd-a146-6ca3e8002b89",NA,"471251.0","471311","v3",8,"Top",1,0,1,"2","2","Naess, Griffin","1000250439","CAL_MUS","Right","Undefined","Kuni, Aidan","1000363897","HAW_WAR","Left","Collins, Jack","1000228996","CAL_MUS","Right","Fastball","Four-Seam","StrikeSwinging",86.17,2335.41,215.287,"1:15",6.099,85.02,6.51,1.941,-2.2957,-2.5043,22.5781,14.988,-15.3604,-8.4679,12.7424,3.103,0.873,77.64,-5.2905,0.1935,0.44332,-1.7558,50,6.3245,4.8434,-124.8358,-5.3631,-13.1656,28.5891,-12.3627,54.39836,-125.839,14.29457,6.50505,-4.92925,-6.18133,-1.9339,5.30541,-6.5828,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"c7f895b2-75a0-4c9d-8d56-b844a1b73a7a",NA,NA,8.52,2026-02-03 21:28:01.79699,2026-02-03 21:28:01.79699
"13321","c2d92320-1753-11f0-a1dc-4be5f7c13e27",2025-04-11,"20250411-BaggettStadium-1",285,2026-02-03 21:28:01.79699,2026-02-03 21:28:01.79699,7637633,"21:08:16.00",2025-04-12,04:08:16.00,2025-04-12 04:08:16.00809,2025-04-12 04:08:16.00809,"CAL_MUS","HAW_WAR","BaggettStadium","D1","BW","8f27a8a6-971e-42dd-a146-6ca3e8002b89",NA,"471251.0","471311","v3",10,"Bottom",2,0,0,"3","1","Magdaleno, Isaiah","1000108734","HAW_WAR","Right","Undefined","Thomas, Braxton","1000279235","CAL_MUS","Left","Salmon, Jack","1000118187","HAW_WAR","Right","FourSeamFastBall","Four-Seam","BallCalled",90.2,2129.96,203.0041,"12:45",6.351,89.51,6.283,1.687,-3.9154,-1.226,22.3121,8.9491,-11.9207,-5.0529,13.2196,1.679,1.304,81.63,-6.2625,0.3938,0.42111,-1.6019,50,5.9927,2.4368,-130.6913,-9.1961,-8.6321,30.6953,-9.5904,54.14828,-131.66201,15.34766,6.27868,-8.89282,-4.7952,-1.68323,2.70978,-4.31605,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"489d0889-8d76-487f-bf11-97acf8f2d43c",NA,NA,8.56,2026-02-03 21:28:01.79699,2026-02-03 21:28:01.79699
"13322","c38b40a0-1749-11f0-a1dc-4be5f7c13e27",2025-04-11,"20250411-BaggettStadium-1",170,2026-02-03 21:28:01.79699,2026-02-03 21:28:01.79699,7637518,"19:56:42.31",2025-04-12,02:56:42.31,2025-04-12 02:56:42.315776,2025-04-12 02:56:42.315776,"CAL_MUS","HAW_WAR","BaggettStadium","D1","BW","8f27a8a6-971e-42dd-a146-6ca3e8002b89",NA,"471251.0","471311","v3",7,"Top",2,0,0,"4","1","Naess, Griffin","1000250439","CAL_MUS","Right","Undefined","Donahue, Jordan","694309","HAW_WAR","Left","Collins, Jack","1000228996","CAL_MUS","Right","ChangeUp","Changeup","BallCalled",74.87,2077.96,261.0103,"2:45",5.752,73.42,6.449,2.051,-0.3409,-2.5326,5.5374,23.3308,-45.3432,-12.6416,3.4965,2.353,1.636,67.92,-8.716,1.6486,0.51339,-1.8544,50,6.3938,3.9385,-108.5307,-2.0124,-14.8346,21.8569,-28.071,54.74826,-109.48276,10.92843,6.45483,-0.78962,-14.03548,-2.04007,4.58466,-7.41728,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"63a5c67f-b729-4a3a-9f9a-dfed319ddaf8",NA,NA,6.95,2026-02-03 21:28:01.79699,2026-02-03 21:28:01.79699
"13323","c4193780-1743-11f0-a1dc-4be5f7c13e27",2025-04-11,"20250411-BaggettStadium-1",110,2026-02-03 21:28:01.79699,2026-02-03 21:28:01.79699,7637458,"19:13:46.20",2025-04-12,02:13:46.20,2025-04-12 02:13:46.200986,2025-04-12 02:13:46.200986,"CAL_MUS","HAW_WAR","BaggettStadium","D1","BW","8f27a8a6-971e-42dd-a146-6ca3e8002b89",NA,"471251.0","471311","v3",4,"Bottom",2,1,2,"4","4","Takemoto, Itsuki","823771","HAW_WAR","Right","Undefined","Castellon, Nate","1000339010","CAL_MUS","Right","Faildo, Hunter","1000224471","HAW_WAR","Right","FourSeamFastBall","Four-Seam","HitByPitch",90.81,2089.3,198.664,"12:30",6.758,91.46,5.738,2.519,-1.2819,-1.3837,15.7184,4.9576,-17.0678,-3.0571,9.0369,3.145,1.668,82.96,-4.569,-0.4794,0.41211,-2.4302,50,5.6477,3.0104,-132.081,-3.3933,-5.3843,28.9164,-16.2577,53.74427,-132.89823,14.45821,5.73715,-2.93389,-8.12885,-2.51744,3.16256,-2.69216,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"8d1138ef-9a2e-498a-932f-4b29725ca1a2",NA,NA,7.85,2026-02-03 21:28:01.79699,2026-02-03 21:28:01.79699
"13324","c42711d0-1751-11f0-a1dc-4be5f7c13e27",2025-04-11,"20250411-BaggettStadium-1",258,2026-02-03 21:28:01.79699,2026-02-03 21:28:01.79699,7637606,"20:53:59.32",2025-04-12,03:53:59.32,2025-04-12 03:53:59.323802,2025-04-12 03:53:59.323802,"CAL_MUS","HAW_WAR","BaggettStadium","D1","BW","8f27a8a6-971e-42dd-a146-6ca3e8002b89",NA,"471251.0","471311","v3",10,"Top",1,0,1,"2","2","Sagouspe, Tanner","701693","CAL_MUS","Right","Undefined","Lancaster, Xaige","809602","HAW_WAR","Right","Collins, Jack","1000228996","CAL_MUS","Right","Curveball","Curveball","BallCalled",79.29,2717.24,22.9475,"6:45",5.035,76.74,6.271,0.114,3.0479,0.3194,-19.4597,-8.9275,-66.0291,4.4854,-10.0003,3.647,-0.329,71.89,-8.8587,-1.2602,0.49116,-0.1368,50,6.5096,-0.2571,-114.8635,3.5969,5.9015,24.2861,-45.3318,55.46987,-116.01427,12.14304,6.28824,5.74481,-22.66588,-0.11796,-0.53677,2.95075,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"cbaa3876-c79f-492c-8ad7-e536ba30825c",NA,NA,7.4,2026-02-03 21:28:01.79699,2026-02-03 21:28:01.79699
"13325","cc02d990-1740-11f0-a1dc-4be5f7c13e27",2025-04-11,"20250411-BaggettStadium-1",74,2026-02-03 21:28:01.79699,2026-02-03 21:28:01.79699,7637422,"18:52:31.10",2025-04-12,01:52:31.10,2025-04-12 01:52:31.108198,2025-04-12 01:52:31.108198,"CAL_MUS","HAW_WAR","BaggettStadium","D1","BW","8f27a8a6-971e-42dd-a146-6ca3e8002b89",NA,"471251.0","471311","v3",4,"Top",0,2,2,"2","6","Naess, Griffin","1000250439","CAL_MUS","Right","Undefined","Miura, Matthew","1000222468","HAW_WAR","Right","Collins, Jack","1000228996","CAL_MUS","Right","Fastball","Four-Seam","StrikeSwinging",87.54,2316.59,203.5879,"12:45",6.209,86.52,6.61,1.836,-1.3227,-2.5637,22.0366,9.0308,-14.6024,-5.4577,12.1736,4.171,0.221,78.68,-4.1884,-0.9356,0.43566,-1.6479,50,6.5033,5.304,-126.857,-3.2532,-8.7485,29.9019,-12.6603,54.28737,-127.8636,14.95094,6.60562,-2.82704,-6.33015,-1.83145,5.59854,-4.37423,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Strikeout",0,0,NA,"3ed1e7dc-a935-42b2-8c75-1edf63ce528a",NA,NA,8.86,2026-02-03 21:28:01.79699,2026-02-03 21:28:01.79699
"13326","a7aea590-173d-11f0-a1dc-4be5f7c13e27",2025-04-11,"20250411-BaggettStadium-1",39,2026-02-03 21:28:01.79699,2026-02-03 21:28:01.79699,7637387,"18:30:01.51",2025-04-12,01:30:01.51,2025-04-12 01:30:01.51849,2025-04-12 01:30:01.51849,"CAL_MUS","HAW_WAR","BaggettStadium","D1","BW","8f27a8a6-971e-42dd-a146-6ca3e8002b89",NA,"471251.0","471311","v3",2,"Bottom",2,0,1,"4","2","Takemoto, Itsuki","823771","HAW_WAR","Right","Undefined","Castellon, Nate","1000339010","CAL_MUS","Right","Faildo, Hunter","1000224471","HAW_WAR","Right","FourSeamFastBall","Four-Seam","InPlay",89.55,1969.23,192.7394,"12:30",6.796,89.5,5.882,2.372,-2.3505,-3.3055,13.2762,2.7224,-20.9638,-2.5199,8.162,1.985,-0.421,80.94,-6.3648,-2.8095,0.42115,-2.1586,50,5.7216,7.3958,-129.8159,-5.8856,-4.2311,31.2445,-18.4695,53.70265,-130.70398,15.62223,5.8814,-5.36061,-9.23474,-2.37053,7.51602,-2.11556,"GroundBall","GroundBall",65.33,-38.7903,-63.1774,2.87,NA,NA,0.021,-15.4464,NA,NA,NA,2.31,2.0653,1.2554,0.6284,NA,NA,NA,"Out","Undefined",1,0,NA,"ffe2666f-7ce0-483c-8182-dfaea6c354c4",1.26,NA,8.6,2026-02-03 21:28:01.79699,2026-02-03 21:28:01.79699
"13327","a7eb7160-1746-11f0-a1dc-4be5f7c13e27",2025-04-11,"20250411-BaggettStadium-1",141,2026-02-03 21:28:01.79699,2026-02-03 21:28:01.79699,7637489,"19:34:27.34",2025-04-12,02:34:27.34,2025-04-12 02:34:27.349914,2025-04-12 02:34:27.349914,"CAL_MUS","HAW_WAR","BaggettStadium","D1","BW","8f27a8a6-971e-42dd-a146-6ca3e8002b89",NA,"471251.0","471311","v3",6,"Top",2,1,1,"3","3","Naess, Griffin","1000250439","CAL_MUS","Right","Undefined","Zeigler-Namoa, Ben","823772","HAW_WAR","Left","Collins, Jack","1000228996","CAL_MUS","Right","ChangeUp","Changeup","InPlay",75.89,2080.36,240.5985,"2:00",6.025,74.41,6.597,1.822,-0.45,-3.01,13.8911,21.1571,-35.6469,-11.9625,7.8499,3.209,0.795,67.93,-7.1697,0.7947,0.50657,-1.598,50,6.5431,5.0168,-109.8795,-1.8368,-14.2365,24.2874,-22.8319,54.47335,-110.86387,12.14371,6.59874,-0.91146,-11.41594,-1.81297,5.59378,-7.11825,"Popup","Popup",73.19,71.7545,-37.6437,99.89,NA,166.3118,5.378,-65.9978,NA,NA,NA,37.81,1.0307,3.6968,-1.1965,NA,NA,NA,"Out","Undefined",1,0,NA,"8dcde5c7-3275-46f6-869d-6b82945b3194",122.55,NA,7.96,2026-02-03 21:28:01.79699,2026-02-03 21:28:01.79699
"13328","a804c190-174d-11f0-a1dc-4be5f7c13e27",2025-04-11,"20250411-BaggettStadium-1",216,2026-02-03 21:28:01.79699,2026-02-03 21:28:01.79699,7637564,"20:24:34.25",2025-04-12,03:24:34.25,2025-04-12 03:24:34.254336,2025-04-12 03:24:34.254336,"CAL_MUS","HAW_WAR","BaggettStadium","D1","BW","8f27a8a6-971e-42dd-a146-6ca3e8002b89",NA,"471251.0","471311","v3",8,"Bottom",2,3,2,"3","7","Ronan, Cory","826044","HAW_WAR","Left","Undefined","Castellon, Nate","1000339010","CAL_MUS","Right","Kuni, Aidan","1000363897","HAW_WAR","Right","FourSeamFastBall","Four-Seam","BallCalled",89.71,2411.29,156.5627,"11:15",5.896,88.66,6.157,-0.658,-0.7312,0.4367,20.0108,-8.1696,-14.8764,4.2699,10.7648,4.238,-0.933,81.42,-3.6,-1.0296,0.42511,0.627,50,6.0895,-0.6344,-130.2175,-2.0557,7.2888,28.8346,-13.7985,54.60179,-131.23258,14.41732,6.15333,-1.56996,-6.89924,0.65387,-0.89094,3.64441,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Walk",0,0,NA,"b7738b73-f6db-47b4-bf25-0c5510f466d0",NA,NA,8.28,2026-02-03 21:28:01.79699,2026-02-03 21:28:01.79699
"13329","a864b8b0-1749-11f0-a1dc-4be5f7c13e27",2025-04-11,"20250411-BaggettStadium-1",169,2026-02-03 21:28:01.79699,2026-02-03 21:28:01.79699,7637517,"19:55:56.62",2025-04-12,02:55:56.62,2025-04-12 02:55:56.624435,2025-04-12 02:55:56.624435,"CAL_MUS","HAW_WAR","BaggettStadium","D1","BW","8f27a8a6-971e-42dd-a146-6ca3e8002b89",NA,"471251.0","471311","v3",7,"Top",1,1,2,"3","4","Naess, Griffin","1000250439","CAL_MUS","Right","Undefined","Takemoto, Itsuki","823771","HAW_WAR","Left","Collins, Jack","1000228996","CAL_MUS","Right","ChangeUp","Changeup","InPlay",76.64,2303.2,250.2766,"2:15",5.728,74.94,6.46,1.775,-1.8463,-3.6419,10.1341,23.1392,-38.701,-13.045,6.2739,1.511,0.307,69.35,-9.0141,0.4979,0.50296,-1.4855,50,6.2822,6.2047,-110.9074,-4.7391,-15.9504,23.2265,-24.5028,54.77275,-111.90246,11.61323,6.46273,-3.68933,-12.2514,-1.76591,6.88802,-7.9752,"GroundBall","GroundBall",51.24,-57.2348,-9.8417,4.49,NA,NA,0.029,-6.4968,NA,NA,NA,4.09,3.2924,1.841,-0.3054,NA,NA,NA,"FieldersChoice","Undefined",1,0,NA,"899f1bd6-90f8-42a1-b9ba-554e6e891d93",1.84,NA,7.29,2026-02-03 21:28:01.79699,2026-02-03 21:28:01.79699
"13330","a9605290-1750-11f0-a1dc-4be5f7c13e27",2025-04-11,"20250411-BaggettStadium-1",244,2026-02-03 21:28:01.79699,2026-02-03 21:28:01.79699,7637592,"20:46:04.51",2025-04-12,03:46:04.51,2025-04-12 03:46:04.515635,2025-04-12 03:46:04.515635,"CAL_MUS","HAW_WAR","BaggettStadium","D1","BW","8f27a8a6-971e-42dd-a146-6ca3e8002b89",NA,"471251.0","471311","v3",9,"Bottom",1,2,1,"3","4","Magdaleno, Isaiah","1000108734","HAW_WAR","Right","Undefined","Fenn, Ryan","809917","CAL_MUS","Right","Kuni, Aidan","1000363897","HAW_WAR","Right","FourSeamFastBall","Four-Seam","InPlay",90.32,2116.95,193.7095,"12:30",6.241,89.22,6.381,1.64,-2.1026,-3.1206,19.7433,4.504,-14.7078,-3.3675,11.3018,3.212,-0.866,81.22,-4.9686,-2.3089,0.42245,-1.4096,50,6.2167,6.9457,-130.8107,-5.1714,-5.7309,32.183,-12.9405,54.25706,-131.85392,16.09152,6.37751,-4.75193,-6.47026,-1.63775,7.13143,-2.86544,"GroundBall","GroundBall",92.7,-4.4568,22.5188,32.78,2838.61,107.2867,0.242,22.4491,NA,NA,NA,30.67,1.0679,3.2705,0.763,NA,NA,NA,"Single","Undefined",0,0,NA,"6afd8b22-25ad-444f-a0ea-a78af2237494",3.27,NA,9.1,2026-02-03 21:28:01.79699,2026-02-03 21:28:01.79699
"13331","a98f9890-1753-11f0-a1dc-4be5f7c13e27",2025-04-11,"20250411-BaggettStadium-1",284,2026-02-03 21:28:01.79699,2026-02-03 21:28:01.79699,7637632,"21:07:33.49",2025-04-12,04:07:33.49,2025-04-12 04:07:33.497395,2025-04-12 04:07:33.497395,"CAL_MUS","HAW_WAR","BaggettStadium","D1","BW","8f27a8a6-971e-42dd-a146-6ca3e8002b89",NA,"471251.0","471311","v3",10,"Bottom",1,1,0,"2","2","Magdaleno, Isaiah","1000108734","HAW_WAR","Right","Undefined","Castellon, Nate","1000339010","CAL_MUS","Right","Salmon, Jack","1000118187","HAW_WAR","Right","FourSeamFastBall","Four-Seam","InPlay",88.91,2080.69,203.9023,"12:45",6.397,88.13,6.225,1.743,-2.3923,-3.1415,20.723,8.6038,-14.5917,-5.5272,11.9798,2.804,-0.432,80.03,-5.2495,-1.5859,0.42771,-1.5214,50,6.0462,6.7284,-128.7962,-5.7232,-9.1266,30.9875,-12.3927,54.10166,-129.77923,15.49374,6.22158,-5.33001,-6.19633,-1.73944,7.01791,-4.56331,"Popup","Popup",85.22,57.6706,1.626,193.37,4382.69,185.9329,5.992,7.0313,109.4657,143.1386,10.8278,193.37,1.8761,3.6652,0.0833,NA,NA,NA,"Out","Undefined",1,0,NA,"13249a5a-7dd5-49fe-9f62-a6ed1a01969a",143.39,NA,8.88,2026-02-03 21:28:01.79699,2026-02-03 21:28:01.79699
"13332","a9b08050-174e-11f0-a1dc-4be5f7c13e27",2025-04-11,"20250411-BaggettStadium-1",226,2026-02-03 21:28:01.79699,2026-02-03 21:28:01.79699,7637574,"20:31:46.36",2025-04-12,03:31:46.36,2025-04-12 03:31:46.363699,2025-04-12 03:31:46.363699,"CAL_MUS","HAW_WAR","BaggettStadium","D1","BW","8f27a8a6-971e-42dd-a146-6ca3e8002b89",NA,"471251.0","471311","v3",9,"Top",0,1,1,"2","3","Sagouspe, Tanner","701693","CAL_MUS","Right","Undefined","Quandt, Jared","1000101809","HAW_WAR","Right","Collins, Jack","1000228996","CAL_MUS","Right","Fastball","Four-Seam","FoulBallNotFieldable",91.11,2373.72,196.3784,"12:30",5.695,89.58,6.236,0.347,-2.4696,-0.981,22.1219,6.156,-12.0527,-3.419,12.321,2.928,-0.054,82.65,-4.8146,0.1195,0.42075,-0.2687,50,6.021,1.9879,-132.1019,-6.005,-5.9979,30.0435,-10.5595,54.80381,-133.18995,15.02174,6.23156,-5.62254,-5.27972,-0.34466,2.20515,-2.99895,"Undefined","Popup",58.49,56.3377,-72.6632,144.97,4404.41,NA,3.733,-82.5976,15.3534,46.627,-108.9232,103.35,0.3771,2.8401,0.0517,NA,NA,NA,"Undefined","Undefined",0,0,NA,"60f96577-c830-4780-a7b8-6662d46dfb1f",62.4,NA,8.46,2026-02-03 21:28:01.79699,2026-02-03 21:28:01.79699
"13333","a9c20d80-1743-11f0-a1dc-4be5f7c13e27",2025-04-11,"20250411-BaggettStadium-1",108,2026-02-03 21:28:01.79699,2026-02-03 21:28:01.79699,7637456,"19:13:01.95",2025-04-12,02:13:01.95,2025-04-12 02:13:01.951,2025-04-12 02:13:01.951,"CAL_MUS","HAW_WAR","BaggettStadium","D1","BW","8f27a8a6-971e-42dd-a146-6ca3e8002b89",NA,"471251.0","471311","v3",4,"Bottom",2,1,0,"4","2","Takemoto, Itsuki","823771","HAW_WAR","Right","Undefined","Castellon, Nate","1000339010","CAL_MUS","Right","Faildo, Hunter","1000224471","HAW_WAR","Right","Cutter","Slider","FoulBallNotFieldable",86.71,2349.77,136.2458,"10:30",6.23,86.24,5.666,2.602,-1.9288,-2.7297,8.1436,-6.6651,-28.7312,2.681,5.1389,1.489,-0.473,79.46,-7.2748,-3.932,0.43706,-2.3952,50,5.5075,6.2559,-125.8247,-5.1351,4.279,26.5852,-23.9722,54.2707,-126.72378,13.29261,5.66742,-4.32432,-11.98608,-2.60431,6.11114,2.1395,"Undefined",NA,69.75,25.1409,134.9144,NA,3923.68,NA,NA,NA,NA,NA,NA,46.89,1.1544,1.358,0.4277,NA,NA,NA,"Undefined","Undefined",0,0,NA,"004ed297-b25d-4435-8821-3ef8e67fd71c",18.47,NA,7.25,2026-02-03 21:28:01.79699,2026-02-03 21:28:01.79699
"13334","aab4c760-1742-11f0-a1dc-4be5f7c13e27",2025-04-11,"20250411-BaggettStadium-1",96,2026-02-03 21:28:01.79699,2026-02-03 21:28:01.79699,7637444,"19:05:54.10",2025-04-12,02:05:54.10,2025-04-12 02:05:54.101197,2025-04-12 02:05:54.101197,"CAL_MUS","HAW_WAR","BaggettStadium","D1","BW","8f27a8a6-971e-42dd-a146-6ca3e8002b89",NA,"471251.0","471311","v3",4,"Bottom",0,0,2,"1","3","Takemoto, Itsuki","823771","HAW_WAR","Right","Undefined","Collins, Jack","1000228996","CAL_MUS","Right","Faildo, Hunter","1000224471","HAW_WAR","Right","FourSeamFastBall","Four-Seam","FoulBallNotFieldable",92.68,2112.43,196.3201,"12:30",6.71,92.93,5.913,2.067,-1.9728,-2.7823,16.1385,4.4145,-15.6166,-3.1645,9.4343,2.805,-0.111,84.29,-4.9914,-1.9791,0.40558,-1.8839,50,5.7758,6.3664,-134.535,-5.032,-5.7604,31.0444,-15.0009,53.79008,-135.40675,15.52219,5.91118,-4.61071,-7.50046,-2.06497,6.52812,-2.88018,"Undefined","FlyBall",80.09,50.5957,70.4284,220.15,4842.65,NA,5.242,86.6484,17.6325,104.0574,108.5774,82.72,1.0154,3.726,-0.3893,NA,NA,NA,"Undefined","Undefined",0,0,NA,"7263f991-8826-494f-b4e6-76615df4a17b",105.94,NA,8.39,2026-02-03 21:28:01.79699,2026-02-03 21:28:01.79699
"13335","aab73100-1745-11f0-a1dc-4be5f7c13e27",2025-04-11,"20250411-BaggettStadium-1",129,2026-02-03 21:28:01.79699,2026-02-03 21:28:01.79699,7637477,"19:27:22.65",2025-04-12,02:27:22.65,2025-04-12 02:27:22.659533,2025-04-12 02:27:22.659533,"CAL_MUS","HAW_WAR","BaggettStadium","D1","BW","8f27a8a6-971e-42dd-a146-6ca3e8002b89",NA,"471251.0","471311","v3",5,"Bottom",1,0,1,"2","2","Takemoto, Itsuki","823771","HAW_WAR","Right","Undefined","Vachini, Dante","10281096","CAL_MUS","Left","Faildo, Hunter","1000224471","HAW_WAR","Right","Cutter","Slider","InPlay",87.69,2259.07,129.4322,"10:15",6.316,87.34,5.73,2.418,-0.6281,-2.5731,8.2719,-8.6476,-27.6774,3.7741,4.8268,2.844,-0.674,80.06,-5.8112,-4.1347,0.43154,-2.2256,50,5.6707,6.053,-127.3364,-2.2469,6.1558,27.7597,-24.3014,54.18494,-128.24551,13.87986,5.73122,-1.45102,-12.15068,-2.42057,5.85145,3.0779,"GroundBall","GroundBall",80.85,-15.4061,37.7146,13.49,NA,168.1798,0.094,30.7285,NA,NA,NA,12.81,3.1495,2.9096,0.3975,NA,NA,NA,"Out","Undefined",1,0,NA,"aeff0617-c6d5-4967-ac54-b99824d6105e",2.91,NA,7.63,2026-02-03 21:28:01.79699,2026-02-03 21:28:01.79699
"13336","b4392880-1751-11f0-a1dc-4be5f7c13e27",2025-04-11,"20250411-BaggettStadium-1",257,2026-02-03 21:28:01.79699,2026-02-03 21:28:01.79699,7637605,"20:53:32.47",2025-04-12,03:53:32.47,2025-04-12 03:53:32.475853,2025-04-12 03:53:32.475853,"CAL_MUS","HAW_WAR","BaggettStadium","D1","BW","8f27a8a6-971e-42dd-a146-6ca3e8002b89",NA,"471251.0","471311","v3",10,"Top",1,0,0,"2","1","Sagouspe, Tanner","701693","CAL_MUS","Right","Undefined","Lancaster, Xaige","809602","HAW_WAR","Right","Collins, Jack","1000228996","CAL_MUS","Right","Fastball","Four-Seam","FoulBallNotFieldable",91.68,2408.93,192.3329,"12:30",5.661,89.81,6.244,0.381,-2.6951,-0.4072,23.3107,4.826,-10.6955,-2.5819,13.0504,2.838,0.403,82.67,-4.8074,0.4551,0.41971,-0.3494,50,6.0098,0.7271,-132.8355,-6.5002,-4.5494,32.1347,-9.1792,54.83774,-134.00071,16.06735,6.23948,-6.16737,-4.58958,-0.37875,0.89208,-2.27468,"Undefined","GroundBall",74.2,7.1777,174.0411,68.71,2363.46,357.9002,0.666,174.3414,NA,NA,NA,46.33,1.3742,2.6094,-0.3429,NA,NA,NA,"Undefined","Undefined",0,0,NA,"6770492b-9264-47b2-8566-483184b522ca",4.33,NA,9.02,2026-02-03 21:28:01.79699,2026-02-03 21:28:01.79699
"13337","b4a8ed30-1744-11f0-a1dc-4be5f7c13e27",2025-04-11,"20250411-BaggettStadium-1",118,2026-02-03 21:28:01.79699,2026-02-03 21:28:01.79699,7637466,"19:20:29.73",2025-04-12,02:20:29.73,2025-04-12 02:20:29.739674,2025-04-12 02:20:29.739674,"CAL_MUS","HAW_WAR","BaggettStadium","D1","BW","8f27a8a6-971e-42dd-a146-6ca3e8002b89",NA,"471251.0","471311","v3",5,"Top",1,1,1,"2","3","Naess, Griffin","1000250439","CAL_MUS","Right","Undefined","Lancaster, Xaige","809602","HAW_WAR","Right","Collins, Jack","1000228996","CAL_MUS","Right","Fastball","Four-Seam","InPlay",86.6,2295.32,216.594,"1:15",5.924,84.67,6.629,1.792,-2.2314,-3.0922,23.6416,16.4058,-14.618,-9.4944,13.325,3.336,0.286,77.14,-5.1129,-0.1512,0.44519,-1.5532,50,6.442,6.0799,-125.2449,-5.2205,-14.6833,31.5096,-11.5667,54.57362,-126.39031,15.75481,6.62408,-4.80007,-5.78335,-1.78395,6.61369,-7.34166,"LineDrive","LineDrive",87.31,11.2335,5.9594,208.19,2549.03,230.1462,2.02,10.6646,108.8829,14.6845,15.637,208.19,2.0015,3.3143,-0.3017,NA,NA,NA,"Single","Undefined",0,0,NA,"afbc4742-ccc3-4004-aa08-000e3ef153bf",14.7,NA,9.45,2026-02-03 21:28:01.79699,2026-02-03 21:28:01.79699
